image_name,crop_path,detection_index,detection_confidence,predicted_species,classifier_confidence,daac_score
585c0509-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585c0509-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.32553714513778687,coyote,0.9999799728393555,0.20000135094971766
585c0551-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/585c0551-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8919533491134644,raccoon,0.9875200986862183,0.20001040095688805
585c05bd-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585c05bd-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9631276726722717,coyote,0.9997426867485046,0.20008354218880534
585c05bf-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585c05bf-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9381695985794067,coyote,0.9999850988388062,0.2
585c0627-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585c0627-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9607678055763245,coyote,0.999997615814209,0.20000158132143125
585c0627-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585c0627-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.8815383911132812,coyote,0.9950392842292786,0.2
585c0627-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585c0627-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.7796691656112671,coyote,0.980958878993988,0.2000309405940594
585c0639-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/mountain_lion/585c0639-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9481320977210999,mountain_lion,0.4870060384273529,0.2000052884869639
585c0639-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/mountain_lion/585c0639-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.6866925954818726,mountain_lion,0.9999324083328247,0.2000007901187746
585da9fd-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585da9fd-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.46901723742485046,opossum,0.9999822378158569,0.20007986527076063
585da9fd-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585da9fd-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.363662987947464,opossum,0.7150018811225891,0.20007770007770007
585da9fd-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585da9fd-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.20471397042274475,opossum,0.9982947707176208,0.20000777484061577
585daa13-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/585daa13-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9203934669494629,raccoon,0.9826923608779907,0.20000253079663152
585daa13-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/585daa13-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.6400105357170105,raccoon,0.5415146946907043,0.20003864547606395
585daa13-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/585daa13-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.2560926079750061,bobcat,0.4907348155975342,0.20005884083553988
585daa21-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/585daa21-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8694292306900024,deer,0.9993640780448914,0.2
585daa32-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585daa32-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9582248330116272,coyote,0.9998400211334229,0.2000007042526295
585daa5b-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/585daa5b-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9674656391143799,deer,0.9998106360435486,0.20000092394116342
585daac6-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585daac6-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8076270222663879,opossum,0.8190006613731384,0.20001873126873126
585daac6-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585daac6-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.42896220088005066,opossum,0.9650314450263977,0.20002383600826315
585dab17-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585dab17-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8900619745254517,opossum,0.9999979734420776,0.2
585dab36-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585dab36-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.5552491545677185,bobcat,0.8985944390296936,0.20000696524343525
585dab36-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585dab36-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.2348783314228058,opossum,0.3530534505844116,0.2000346455328916
585dab61-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585dab61-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.4995627701282501,bobcat,0.8406584858894348,0.20002757099531293
585dab61-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585dab61-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.4330521523952484,bobcat,0.7647151350975037,0.20002546473134708
585dab61-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585dab61-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.34565478563308716,bobcat,0.9824587106704712,0.20003497114880223
585dab61-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585dab61-23d2-11e8-a6a3-ec086b02610b_crop3.jpg,3,0.32562774419784546,bobcat,0.6974883079528809,0.2000248015873016
585dab61-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585dab61-23d2-11e8-a6a3-ec086b02610b_crop4.jpg,4,0.206863135099411,bobcat,0.9646746516227722,0.2000248015873016
585dabb0-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585dabb0-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.3010505735874176,bobcat,0.33350521326065063,0.20000883236177353
585dabcf-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585dabcf-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.7990559935569763,coyote,0.9977140426635742,0.20000052931197382
585f4c84-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4c84-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8768640160560608,opossum,0.9999971389770508,0.2
585f4c84-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4c84-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.3272659182548523,raccoon,0.522864043712616,0.2
585f4c84-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4c84-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.3261444568634033,raccoon,0.5683658719062805,0.2
585f4c9f-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4c9f-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8847902417182922,opossum,0.999843955039978,0.20001010024493093
585f4cda-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585f4cda-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9007341265678406,coyote,0.9999895095825195,0.200002838328792
585f4ce3-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/585f4ce3-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9445286393165588,deer,0.9986095428466797,0.20000086066296868
585f4d60-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/585f4d60-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.757331907749176,deer,0.9868565201759338,0.2000002427909303
585f4d89-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585f4d89-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9510571956634521,coyote,0.9999538660049438,0.2000007226503926
585f4d9c-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/585f4d9c-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9080824851989746,coyote,0.9996305704116821,0.2
585f4de7-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4de7-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8902748823165894,opossum,0.9929351210594177,0.20018257694314032
585f4df5-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4df5-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.6542781591415405,opossum,0.9992257356643677,0.20000602700096431
585f4e81-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585f4e81-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.7658453583717346,bobcat,0.9231618046760559,0.20000718803910295
585f4e81-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585f4e81-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.7321764230728149,bobcat,0.8717108964920044,0.2
585f4e81-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/585f4e81-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.40303415060043335,bobcat,0.684387743473053,0.2
585f4ece-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4ece-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8368505835533142,opossum,0.9993768334388733,0.2
585f4ece-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4ece-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.2895195782184601,opossum,0.9741222262382507,0.20001132246376813
585f4f39-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/585f4f39-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9021304845809937,deer,0.9988269209861755,0.20000120886825754
585f4f39-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/585f4f39-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.8362290263175964,deer,0.9942680597305298,0.2
585f4ffe-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4ffe-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.753652811050415,opossum,0.9999295473098755,0.20000604202226485
585f4ffe-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/585f4ffe-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.32593169808387756,opossum,0.9998787641525269,0.20025237817899438
5860ecd6-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ecd6-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9563671350479126,coyote,0.9997963309288025,0.2
5860ecf9-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ecf9-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8225815296173096,coyote,0.8827688097953796,0.200003575003575
5860ecf9-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ecf9-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.3839041292667389,opossum,0.3357958197593689,0.20007301935012778
5860ed2a-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/5860ed2a-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9122220873832703,deer,0.9999618530273438,0.2
5860ed2a-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/5860ed2a-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.3704093098640442,deer,0.8280301690101624,0.20002458814851243
5860ed33-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ed33-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9679889678955078,coyote,0.9999580383300781,0.2000009696781638
5860ed33-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ed33-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.5242307782173157,coyote,0.9975278973579407,0.20000734780851612
5860ed33-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ed33-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.34259408712387085,coyote,0.994575023651123,0.2
5860ed73-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/5860ed73-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.7928227186203003,bobcat,0.9983659386634827,0.2
5860ed73-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/5860ed73-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.5816072225570679,bobcat,0.41341206431388855,0.2
5860ed8d-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ed8d-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9636401534080505,coyote,0.999964714050293,0.20000075608935464
5860ee78-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ee78-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8336784839630127,coyote,0.9997010231018066,0.20000101154936487
5860ee78-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ee78-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.5166845321655273,coyote,0.9999808073043823,0.20000131878058952
5860ee78-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ee78-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.4000707268714905,coyote,0.9998934268951416,0.2
5860ee7a-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860ee7a-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9548247456550598,coyote,0.99972003698349,0.2
5860eec4-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860eec4-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9125739336013794,coyote,0.999967098236084,0.20000250120370427
5860eed8-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/5860eed8-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.6142964959144592,bobcat,0.994498074054718,0.2
5860eed8-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/5860eed8-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.2969423532485962,bobcat,0.9869157075881958,0.2
5860ef01-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/5860ef01-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8517224192619324,raccoon,0.9941532015800476,0.200015746171712
5860efb7-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/5860efb7-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.90190589427948,opossum,0.9999517202377319,0.20001179662616492
5860efe7-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860efe7-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.788590133190155,coyote,0.931081235408783,0.2
5860efe7-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860efe7-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.4654637277126312,coyote,0.9934347867965698,0.2
5860efe7-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860efe7-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.4003600776195526,coyote,0.9896189570426941,0.2000118666192002
5860efea-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/5860efea-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9172096848487854,coyote,0.9998394250869751,0.20000187031252922
5860f034-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/5860f034-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8638171553611755,raccoon,0.9878683090209961,0.2000018659501418
5860f034-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/5860f034-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.43588459491729736,raccoon,0.7961175441741943,0.200046685340803
5860f034-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/5860f034-23d2-11e8-a6a3-ec086b02610b_crop2.jpg,2,0.38202664256095886,raccoon,0.9714178442955017,0.2000085200647525
5860f034-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/raccoon/5860f034-23d2-11e8-a6a3-ec086b02610b_crop3.jpg,3,0.2736346125602722,raccoon,0.96219801902771,0.2
5862919e-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/5862919e-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8858948945999146,deer,0.9998785257339478,0.2
586291f9-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/586291f9-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.97425776720047,deer,0.9999790191650391,0.20000074741487878
58629211-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/58629211-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9450161457061768,coyote,0.9999936819076538,0.20000125451625853
5862924b-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/mountain_lion/5862924b-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9488195776939392,mountain_lion,0.9815089702606201,0.20000087787063697
586292df-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/586292df-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9417032599449158,deer,0.999589741230011,0.20000188790857487
586292df-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/586292df-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.2387242615222931,coyote,0.7195242643356323,0.2
586292f0-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/586292f0-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8826887607574463,bobcat,0.9996370077133179,0.20001619564337195
58629301-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/coyote/58629301-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9393715858459473,coyote,0.9999978542327881,0.20000383958225346
58629313-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/bobcat/58629313-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.9169930219650269,bobcat,0.9731261134147644,0.2
5862934f-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/5862934f-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.7575956583023071,opossum,0.849396288394928,0.20000270928369926
5862936f-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/deer/5862936f-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.963571310043335,deer,0.9977604150772095,0.2000009827333746
58629379-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/58629379-23d2-11e8-a6a3-ec086b02610b_crop0.jpg,0,0.8661849498748779,opossum,0.9978629946708679,0.2000032497075263
58629379-23d2-11e8-a6a3-ec086b02610b.jpg,data/cropped/opossum/58629379-23d2-11e8-a6a3-ec086b02610b_crop1.jpg,1,0.7396838665008545,opossum,0.982653021812439,0.2
